TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2
1325.35241,0.002521198,70484,4510.891602,8.981068611,1178.943848,3.531417131,5211.260254,10.42594051,0,NA,NA,NA,NA,1211.574119,0.001479392,1432.159607,0.001447828,0.011576022,-0.035665363
1325.353799,0.002521223,70485,4521.499512,8.987377167,1174.306519,3.532640934,5224.288086,10.43326473,0,NA,NA,NA,NA,1211.580657,0.001479304,1432.154689,0.001443521,0.01887572,-0.045311175
1325.355188,0.002521249,70486,4517.706543,9.00575161,1187.669312,3.542678118,5218.552246,10.45459557,0,NA,NA,NA,NA,1211.579533,0.00148437,1432.158104,0.001450474,0.014379947,-0.039951012
1325.356577,0.002521274,70487,4520.710938,9.006198883,1190.511353,3.554888725,5221.574219,10.45511436,0,NA,NA,NA,NA,1211.580231,0.001483465,1432.157867,0.001445529,0.017727274,-0.037145671
1325.357966,0.0025213,70488,4518.152344,9.005834579,1189.496948,3.547173262,5220.088379,10.45469093,0,NA,NA,NA,NA,1211.578564,0.001485992,1432.157663,0.001449594,0.019200528,-0.039166931
1325.359355,0.002521325,70489,4528.085449,9.004090309,1191.390015,3.545148134,5231.008789,10.45266628,0,NA,NA,NA,NA,1211.57531,0.001479085,1432.160884,0.001445369,0.014151002,-0.03726266
1325.360744,0.002521351,70490,4514.857422,8.99928093,1193.212036,3.548203945,5216.810547,10.44708443,0,NA,NA,NA,NA,1211.57536,0.001483784,1432.150298,0.001447468,0.015606078,-0.04526154
1325.362133,0.002521377,70491,4517.63916,9.011681557,1199.063354,3.556273937,5219.259766,10.46147919,0,NA,NA,NA,NA,1211.580085,0.001486244,1432.151955,0.001448524,0.018466739,-0.042877622
1325.363522,0.002521402,70492,4523.720703,9.015037537,1200.518066,3.564321756,5225.730469,10.46537495,0,NA,NA,NA,NA,1211.575876,0.001484668,1432.158814,0.001448463,0.014890967,-0.039959271
1325.364911,0.002521428,70493,4505.146973,9.004748344,1201.461914,3.561030388,5205.129395,10.45343018,0,NA,NA,NA,NA,1211.57795,0.001487782,1432.158152,0.001451751,0.015302194,-0.040513612
1325.366299,0.002521453,70494,4525.784668,9.016484261,1198.80481,3.559641361,5227.727051,10.46705437,0,NA,NA,NA,NA,1211.578421,0.001485619,1432.159289,0.001447068,0.018028967,-0.040770993
1325.367688,0.002521479,70495,4517.363281,9.019164085,1207.428833,3.569764137,5217.117676,10.47016621,0,NA,NA,NA,NA,1211.579658,0.001487768,1432.156842,0.001452047,0.018632203,-0.040870864
1325.369077,0.002521504,70496,4535.369141,9.027276039,1208.021729,3.566874027,5239.64209,10.47958183,0,NA,NA,NA,NA,1211.572714,0.001483996,1432.15904,0.001450641,0.01323481,-0.039721627
1325.370466,0.00252153,70497,4512.916504,9.024074554,1215.988525,3.575055838,5213.916504,10.47586536,0,NA,NA,NA,NA,1211.578303,0.00148941,1432.152455,0.001452354,0.018217986,-0.043162655
1325.371855,0.002521555,70498,4522.820313,9.029600143,1212.527588,3.572247505,5224.007813,10.48228073,0,NA,NA,NA,NA,1211.580059,0.00148736,1432.158764,0.00144984,0.016910601,-0.037629042
1325.373244,0.002521581,70499,4526.247559,9.032680511,1215.887939,3.581372261,5229.354492,10.48585606,0,NA,NA,NA,NA,1211.574311,0.001485521,1432.157682,0.001453506,0.015871361,-0.038386323
1325.374633,0.002521606,70500,4535.232422,9.037480354,1214.833862,3.577652454,5241.116211,10.49142838,0,NA,NA,NA,NA,1211.57326,0.001483719,1432.151536,0.001450227,0.012946879,-0.048413355
1325.376022,0.002521632,70501,4523.383789,9.042695045,1216.281128,3.583649635,5224.88623,10.49748135,0,NA,NA,NA,NA,1211.57827,0.001489251,1432.157938,0.001454357,0.019120118,-0.038425263
1325.377411,0.002521658,70502,4516.966797,9.034897804,1219.892822,3.583586454,5218.811035,10.48843002,0,NA,NA,NA,NA,1211.576907,0.001488774,1432.154813,0.00145461,0.015124384,-0.042511158
1325.3788,0.002521683,70503,4526.09375,9.041471481,1225.228149,3.588899374,5231.016113,10.49606228,0,NA,NA,NA,NA,1211.576154,0.001488159,1432.151446,0.001451824,0.01469038,-0.046963882
1325.380189,0.002521709,70504,4527.674805,9.05206871,1228.11731,3.591750383,5230.947266,10.50836468,0,NA,NA,NA,NA,1211.576791,0.001494124,1432.156283,0.001456022,0.016868677,-0.03978359
1325.381578,0.002521734,70505,4526.735352,9.040064812,1224.272583,3.582709074,5228.19043,10.49442863,0,NA,NA,NA,NA,1211.578079,0.001487973,1432.159493,0.001452497,0.016199723,-0.038520373
1325.382966,0.00252176,70506,4528.368652,9.051308632,1231.571777,3.59855938,5231.758789,10.50748158,0,NA,NA,NA,NA,1211.573115,0.001486355,1432.157146,0.001452903,0.008651258,-0.043516695
1325.384355,0.002521785,70507,4522.093262,9.045449257,1228.453125,3.592160702,5224.470703,10.50067902,0,NA,NA,NA,NA,1211.582073,0.001492738,1432.160455,0.00145497,0.022910319,-0.039276749
1325.385744,0.002521811,70508,4529.582031,9.053840637,1233.055664,3.600628138,5232.038574,10.5104208,0,NA,NA,NA,NA,1211.581311,0.001489556,1432.160646,0.00145448,0.019716522,-0.037436929
1325.387133,0.002521836,70509,4526.962891,9.049423218,1232.146118,3.596317291,5229.427246,10.50529289,0,NA,NA,NA,NA,1211.575184,0.001488998,1432.156582,0.001451548,0.014327317,-0.042506721
1325.388522,0.002521862,70510,4519.575684,9.051235199,1237.461914,3.599204779,5219.275391,10.50739574,0,NA,NA,NA,NA,1211.583168,0.001490832,1432.160092,0.001457056,0.021074511,-0.034424402
1325.389911,0.002521887,70511,4529.040039,9.057552338,1236.978271,3.600500345,5232.967285,10.5147295,0,NA,NA,NA,NA,1211.573524,0.001489596,1432.155351,0.001453993,0.01298735,-0.042783067
1325.3913,0.002521913,70512,4514.756348,9.054694176,1238.370972,3.607255459,5215.250488,10.51141071,0,NA,NA,NA,NA,1211.577072,0.001493596,1432.156705,0.001460363,0.015772035,-0.041705348
1325.392689,0.002521939,70513,4523.936523,9.061483383,1242.109131,3.611879349,5224.713379,10.51929283,0,NA,NA,NA,NA,1211.579101,0.001490511,1432.15842,0.001456589,0.016001418,-0.03788469
1325.394078,0.002521964,70514,4524.20166,9.068320274,1245.237061,3.614032984,5227.034668,10.52723026,0,NA,NA,NA,NA,1211.578318,0.001493478,1432.151485,0.001460306,0.015964221,-0.048051268
1325.395467,0.00252199,70515,4536.845215,9.076004028,1245.456665,3.620447636,5239.720703,10.53614998,0,NA,NA,NA,NA,1211.579039,0.001490958,1432.15912,0.001456866,0.01772376,-0.037689094
1325.396856,0.002522015,70516,4516.014648,9.059895515,1245.088745,3.617573738,5216.147949,10.51744938,0,NA,NA,NA,NA,1211.575295,0.001492976,1432.156248,0.001460514,0.014187519,-0.040362652
1325.398244,0.002522041,70517,4528.331543,9.072893143,1248.654541,3.618767262,5230.519531,10.53253746,0,NA,NA,NA,NA,1211.578978,0.001493921,1432.158763,0.001458284,0.017268913,-0.038069718
1325.399633,0.002522066,70518,4520.692383,9.062252045,1246.652954,3.615135193,5222.291016,10.52018547,0,NA,NA,NA,NA,1211.578748,0.001493549,1432.158146,0.001458403,0.015527547,-0.041262958
1325.401022,0.002522092,70519,4513.761719,9.072402954,1258.99585,3.624685526,5213.204102,10.53196907,0,NA,NA,NA,NA,1211.581839,0.001497093,1432.155521,0.001463919,0.017999742,-0.040528513
1325.402411,0.002522117,70520,4524.67041,9.082731247,1256.676758,3.625905991,5228.312988,10.54395962,0,NA,NA,NA,NA,1211.572489,0.0014938,1432.148268,0.001461612,0.011857526,-0.04997934
1325.4038,0.002522143,70521,4533.154297,9.078491211,1252.14624,3.618539095,5235.044922,10.53903675,0,NA,NA,NA,NA,1211.583628,0.001494119,1432.16147,0.001457565,0.020434238,-0.035588324
1325.405189,0.002522168,70522,4527.973145,9.078001976,1257.978271,3.62109971,5229.88916,10.53846931,0,NA,NA,NA,NA,1211.573371,0.001495784,1432.160254,0.001458563,0.01676275,-0.034592342
1325.406578,0.002522194,70523,4514.943848,9.083091736,1263.403687,3.629830122,5214.721191,10.54437733,0,NA,NA,NA,NA,1211.580955,0.001498817,1432.158836,0.001464442,0.018035699,-0.036257826
1325.407967,0.00252222,70524,4515.492676,9.074737549,1260.291748,3.629033566,5215.915039,10.53467846,0,NA,NA,NA,NA,1211.578939,0.001496416,1432.15358,0.001461766,0.018349156,-0.045108508
1325.409356,0.002522245,70525,4532.240723,9.085250854,1261.935547,3.625148535,5235.901855,10.54688358,0,NA,NA,NA,NA,1211.577593,0.001496525,1432.160378,0.001458793,0.016495917,-0.037353799
1325.410745,0.002522271,70526,4526.880371,9.088053703,1268.250122,3.632936478,5229.486816,10.55013847,0,NA,NA,NA,NA,1211.576749,0.001494871,1432.154593,0.001461638,0.016191483,-0.043121099
1325.412134,0.002522296,70527,4526.395996,9.087992668,1263.706299,3.631989002,5227.03418,10.55006695,0,NA,NA,NA,NA,1211.57954,0.001498764,1432.161544,0.001461766,0.019174827,-0.033230957
1325.413523,0.002522322,70528,4517.748535,9.084665298,1268.381226,3.633949757,5216.199707,10.54620361,0,NA,NA,NA,NA,1211.585457,0.001499658,1432.166131,0.001464411,0.024342775,-0.029997846
1325.414911,0.002522347,70529,4522.301758,9.084748268,1267.318115,3.633609056,5225.068848,10.54630089,0,NA,NA,NA,NA,1211.574229,0.001497565,1432.152443,0.001462914,0.012892792,-0.045094453
1325.4163,0.002522373,70530,4520.643066,9.084839821,1268.544434,3.633378983,5222.866211,10.54640675,0,NA,NA,NA,NA,1211.573229,0.001496627,1432.150291,0.00146373,0.01156808,-0.04965543
1325.417689,0.002522398,70531,4511.806641,9.095179558,1276.244019,3.642697811,5212.61084,10.55840969,0,NA,NA,NA,NA,1211.575048,0.001503867,1432.156485,0.001467851,0.011636746,-0.038612939
1325.419078,0.002522424,70532,4522.532227,9.096504211,1273.79895,3.64165163,5223.099121,10.55994797,0,NA,NA,NA,NA,1211.580343,0.001501462,1432.154717,0.001463128,0.022322275,-0.039104216
1325.420467,0.00252245,70533,4514.931152,9.101503372,1282.094604,3.647342205,5216.743652,10.56575108,0,NA,NA,NA,NA,1211.575769,0.001498586,1432.150534,0.001468921,0.013780624,-0.04800475
1325.421856,0.002522475,70534,4523.349609,9.093808174,1275.327637,3.644665718,5224.696777,10.55681801,0,NA,NA,NA,NA,1211.578204,0.001499228,1432.16118,0.00146435,0.018186012,-0.034950707
1325.423245,0.002522501,70535,4523.629395,9.093976021,1277.301392,3.641736031,5224.479004,10.55701256,0,NA,NA,NA,NA,1211.577304,0.001498538,1432.158508,0.001465661,0.015435057,-0.039052363
1325.424634,0.002522526,70536,4518.373047,9.105728149,1283.677002,3.656561613,5219.926758,10.57065678,0,NA,NA,NA,NA,1211.57888,0.001504506,1432.154967,0.001467443,0.016350254,-0.040538326
1325.426023,0.002522552,70537,4536.384766,9.108746529,1281.439941,3.652136564,5240.526855,10.57415962,0,NA,NA,NA,NA,1211.575524,0.001498656,1432.155539,0.001462148,0.013499517,-0.040964622
1325.427412,0.002522578,70538,4516.150391,9.103103638,1285.395996,3.660611391,5216.621094,10.56760883,0,NA,NA,NA,NA,1211.579442,0.001503274,1432.156305,0.001467249,0.020383177,-0.04000346
1325.428801,0.002522603,70539,4503.719238,9.094923019,1289.470703,3.652939081,5202.943359,10.55811214,0,NA,NA,NA,NA,1211.575096,0.001504176,1432.148957,0.001471402,0.014280288,-0.044766296
1325.43019,0.002522629,70540,4528.169922,9.111468315,1290.605713,3.659011364,5229.76123,10.5773201,0,NA,NA,NA,NA,1211.575892,0.001500306,1432.157203,0.001463471,0.015161808,-0.036420435
1325.431578,0.002522654,70541,4524.361816,9.111005783,1295.491455,3.657828808,5227.965332,10.57678223,0,NA,NA,NA,NA,1211.574934,0.001502378,1432.153802,0.001467788,0.016320853,-0.04556473
1325.432967,0.00252268,70542,4523.217285,9.108636856,1288.952148,3.659712076,5224.371094,10.57403183,0,NA,NA,NA,NA,1211.575802,0.001502525,1432.157392,0.001466839,0.012880255,-0.037952401
1325.434356,0.002522705,70543,4521.30957,9.11190033,1290.109375,3.657293797,5222.732422,10.57782078,0,NA,NA,NA,NA,1211.582677,0.001503115,1432.155438,0.00146757,0.021850841,-0.038478181
1325.435745,0.002522731,70544,4522.37207,9.128681183,1299.144775,3.673757792,5225.083984,10.59730148,0,NA,NA,NA,NA,1211.576721,0.001509079,1432.154893,0.001470581,0.014055545,-0.040955417
1325.437134,0.002522756,70545,4526.249023,9.112984657,1293.51416,3.660084486,5229.029785,10.57907963,0,NA,NA,NA,NA,1211.577081,0.001502273,1432.158173,0.001468118,0.016080648,-0.039217971
1325.438523,0.002522782,70546,4517.510254,9.115322113,1297.568848,3.664139986,5218.275879,10.58179283,0,NA,NA,NA,NA,1211.574214,0.001506829,1432.156225,0.001471273,0.012861992,-0.041931227
1325.439912,0.002522808,70547,4524.618164,9.121853828,1302.317139,3.671658039,5227.968262,10.5893755,0,NA,NA,NA,NA,1211.580266,0.001503381,1432.151329,0.001468883,0.018874768,-0.044933405
1325.441301,0.002522833,70548,4507.477051,9.124380112,1308.212769,3.677643776,5206.900879,10.59230804,0,NA,NA,NA,NA,1211.576507,0.001509254,1432.157711,0.001476129,0.015736589,-0.039725497
1325.44269,0.002522859,70549,4518.40918,9.115843773,1301.920166,3.667033195,5220.79541,10.58239841,0,NA,NA,NA,NA,1211.5767,0.001502464,1432.155917,0.00147055,0.014823363,-0.038773146
1325.444079,0.002522884,70550,4524.408203,9.122049332,1301.407715,3.673917532,5227.612793,10.58960342,0,NA,NA,NA,NA,1211.573798,0.001503391,1432.153447,0.001468298,0.015325404,-0.04298472
1325.445468,0.00252291,70551,4517.860352,9.124708176,1311.452393,3.671692371,5219.932617,10.59268951,0,NA,NA,NA,NA,1211.579253,0.001508444,1432.15475,0.001471429,0.019612439,-0.041746508
1325.446856,0.002522935,70552,4518.070801,9.120649338,1306.567139,3.66885519,5218.164063,10.58797741,0,NA,NA,NA,NA,1211.575423,0.001504883,1432.160479,0.001472479,0.011342075,-0.035316303
1325.448245,0.002522961,70553,4503.703613,9.117210388,1313.349609,3.677806139,5202.657227,10.58398533,0,NA,NA,NA,NA,1211.577169,0.00150983,1432.152371,0.001475513,0.018813761,-0.046569385
1325.449634,0.002522986,70554,4522.160645,9.127486229,1311.914307,3.674787045,5222.798828,10.59591389,0,NA,NA,NA,NA,1211.574664,0.001505857,1432.156342,0.001469368,0.014369057,-0.037876073
1325.451023,0.002523012,70555,4526.196777,9.143710136,1317.051514,3.684130192,5228.727539,10.614748,0,NA,NA,NA,NA,1211.574436,0.001507711,1432.158602,0.001472998,0.01206056,-0.041198894
1325.452412,0.002523038,70556,4522.622559,9.140081406,1323.32959,3.684178352,5224.672852,10.61053658,0,NA,NA,NA,NA,1211.580498,0.001508002,1432.165624,0.001473174,0.021251138,-0.031521499
1325.453801,0.002523063,70557,4517.569336,9.143295288,1319.728516,3.68938899,5220.718262,10.6142664,0,NA,NA,NA,NA,1211.578275,0.001512038,1432.14618,0.001478222,0.014933127,-0.052530255
1325.45519,0.002523089,70558,4527.169434,9.147432327,1321.689209,3.693560123,5229.595703,10.6190691,0,NA,NA,NA,NA,1211.573145,0.001506181,1432.154066,0.001471297,0.01219165,-0.042937424
1325.456579,0.002523114,70559,4519.72998,9.140950203,1321.566772,3.685560226,5221.146484,10.61154461,0,NA,NA,NA,NA,1211.575375,0.001510753,1432.157036,0.00147318,0.014023447,-0.04099296
1325.457968,0.00252314,70560,4506.657227,9.140833855,1325.447021,3.692280531,5205.101563,10.61140919,0,NA,NA,NA,NA,1211.575067,0.001513907,1432.159867,0.001481002,0.016048282,-0.037277538
1325.459357,0.002523165,70561,4521.690918,9.144533157,1326.308472,3.693912745,5223.806152,10.61570358,0,NA,NA,NA,NA,1211.580189,0.001511856,1432.159799,0.001475045,0.020422285,-0.038921826
1325.460746,0.002523191,70562,4532.119141,9.150519371,1325.196533,3.691572666,5236.46875,10.62265301,0,NA,NA,NA,NA,1211.572261,0.001508166,1432.154202,0.001472624,0.009999027,-0.043954786
1325.462135,0.002523217,70563,4518.30127,9.150465965,1330.313721,3.697602987,5220.650879,10.62259102,0,NA,NA,NA,NA,1211.577209,0.001515892,1432.153661,0.001479125,0.01731432,-0.043595314
1325.463523,0.002523242,70564,4515.279297,9.147503853,1331.637451,3.695609093,5215.33252,10.61915302,0,NA,NA,NA,NA,1211.576945,0.001513479,1432.15819,0.001478191,0.017022133,-0.039501287
1325.464912,0.002523268,70565,4521.806152,9.160446167,1335.825195,3.704976797,5222.408203,10.63417625,0,NA,NA,NA,NA,1211.574973,0.001511342,1432.160407,0.001480702,0.015832679,-0.035062756
1325.466301,0.002523293,70566,4514.696289,9.151844025,1336.564209,3.708989143,5215.23291,10.62419033,0,NA,NA,NA,NA,1211.577041,0.001514089,1432.157406,0.001478797,0.016411673,-0.04327669
1325.46769,0.002523319,70567,4532.053711,9.159263611,1332.281616,3.705249548,5235.740234,10.63280392,0,NA,NA,NA,NA,1211.57684,0.00150909,1432.150184,0.001471768,0.016258659,-0.043462168
1325.469079,0.002523344,70568,4520.647949,9.159870148,1342.884766,3.708312273,5221.128906,10.63350868,0,NA,NA,NA,NA,1211.57544,0.001512139,1432.161244,0.001476546,0.014028635,-0.035469666
1325.470468,0.00252337,70569,4511.659668,9.160237312,1343.802856,3.709538698,5212.522461,10.63393402,0,NA,NA,NA,NA,1211.571572,0.001518869,1432.159367,0.001481779,0.009828616,-0.035346642
1325.471857,0.002523395,70570,4511.480469,9.152692795,1341.046021,3.706576824,5213.049805,10.62517643,0,NA,NA,NA,NA,1211.581344,0.001517499,1432.150265,0.001482091,0.02226623,-0.050687928
1325.473246,0.002523421,70571,4518.143066,9.168232918,1347.095825,3.714662313,5220.195313,10.64321613,0,NA,NA,NA,NA,1211.574341,0.001513224,1432.154953,0.001481004,0.013072743,-0.041630547
1325.474635,0.002523447,70572,4533.483398,9.164392471,1341.304565,3.706189156,5237.951172,10.63875771,0,NA,NA,NA,NA,1211.578691,0.001511905,1432.154601,0.00147564,0.016855968,-0.043645456
1325.476024,0.002523472,70573,4520.004883,9.173055649,1357.12915,3.719764948,5220.414551,10.64881516,0,NA,NA,NA,NA,1211.577563,0.00151466,1432.162776,0.001482002,0.015346584,-0.031016801
1325.477413,0.002523498,70574,4500.681152,9.165237427,1357.962158,3.726600647,5200.956543,10.63973904,0,NA,NA,NA,NA,1211.569533,0.001521627,1432.141441,0.001485764,0.010820333,-0.057526268
1325.478802,0.002523523,70575,4516.02832,9.175786972,1351.204102,3.716914892,5213.772949,10.65198517,0,NA,NA,NA,NA,1211.580653,0.001518254,1432.16939,0.001484727,0.020764591,-0.025454791
1325.48019,0.002523549,70576,4516.76416,9.171722412,1357.140137,3.723435163,5218.097168,10.64726734,0,NA,NA,NA,NA,1211.57857,0.001518031,1432.155507,0.001480544,0.017634364,-0.040488001
1325.481579,0.002523575,70577,4523.134766,9.179597855,1357.034912,3.726154804,5223.526855,10.65641022,0,NA,NA,NA,NA,1211.577881,0.001518732,1432.157766,0.001482161,0.017209316,-0.038531739
