TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2
1354.17101,0.000293145,91235,1451.673584,5.649427891,793.703125,2.117691278,1611.963013,7.372242928,0,NA,NA,NA,NA,779.8439391,0.002555953,1764.83427,0.002267549,-0.029557658,-0.035062507
1354.172399,0.000293134,91236,1442.000244,5.638600826,794.2944946,2.119307995,1599.093994,7.358114243,0,NA,NA,NA,NA,779.8322357,0.002576208,1764.833666,0.002276646,-0.03864105,-0.042378452
1354.173788,0.000293123,91237,1456.315918,5.646229744,790.5469971,2.111646652,1617.274414,7.368069172,0,NA,NA,NA,NA,779.8451696,0.002547728,1764.835869,0.002263637,-0.024851007,-0.031629268
1354.175177,0.000293112,91238,1455.554199,5.644061089,791.7025757,2.11215663,1616.698242,7.365239143,0,NA,NA,NA,NA,779.8399117,0.002552265,1764.83829,0.002257818,-0.031327043,-0.036791451
1354.176566,0.000293101,91239,1449.235718,5.640741348,794.0233765,2.115521193,1607.853271,7.360907078,0,NA,NA,NA,NA,779.8346102,0.002559328,1764.836941,0.002262805,-0.032561947,-0.037792902
1354.177954,0.000293091,91240,1438.700684,5.631606579,794.8586426,2.116132736,1595.968262,7.348986626,0,NA,NA,NA,NA,779.8410045,0.002574411,1764.837345,0.002274279,-0.033714995,-0.036256485
1354.179343,0.00029308,91241,1449.958618,5.640980244,791.6396484,2.11431694,1609.108643,7.361218929,0,NA,NA,NA,NA,779.8379785,0.002560266,1764.834435,0.0022673,-0.030597147,-0.035520583
1354.180732,0.000293069,91242,1453.0448,5.639411926,788.7232666,2.113694191,1612.026489,7.359172821,0,NA,NA,NA,NA,779.8409059,0.002552174,1764.833865,0.002258544,-0.030862357,-0.037922531
1354.182121,0.000293058,91243,1453.648438,5.645992756,792.9499512,2.113432169,1614.63147,7.367760181,0,NA,NA,NA,NA,779.8384786,0.002558651,1764.835459,0.002264371,-0.032251943,-0.034576349
1354.18351,0.000293048,91244,1452.503662,5.65058136,793.5016479,2.113651514,1612.178955,7.373747349,0,NA,NA,NA,NA,779.8396333,0.002559138,1764.83828,0.002271894,-0.028361633,-0.036789313
1354.184899,0.000293037,91245,1447.007813,5.639173031,792.2266235,2.115701914,1606.091675,7.358860493,0,NA,NA,NA,NA,779.8345721,0.002567133,1764.835899,0.002267332,-0.029468739,-0.035773739
1354.186288,0.000293026,91246,1447.343872,5.642468452,793.2780762,2.11449194,1604.276123,7.36316061,0,NA,NA,NA,NA,779.8384874,0.002570003,1764.831698,0.002271146,-0.028000843,-0.041032914
1354.187677,0.000293015,91247,1446.03064,5.643081188,795.7939453,2.115641594,1605.547485,7.363960266,0,NA,NA,NA,NA,779.8358767,0.002571779,1764.837017,0.002274805,-0.035713363,-0.03389357
1354.189066,0.000293005,91248,1452.841064,5.644505501,792.0162964,2.113193989,1613.302734,7.365818977,0,NA,NA,NA,NA,779.8364424,0.002553904,1764.830675,0.002268914,-0.0338252,-0.03789534
1354.190454,0.000292994,91249,1450.848267,5.638118744,790.1706543,2.110019445,1610.095581,7.357484341,0,NA,NA,NA,NA,779.8373621,0.002554759,1764.837839,0.002262324,-0.028574092,-0.034993816
1354.191843,0.000292983,91250,1450.20813,5.637824059,789.4388428,2.111974478,1609.081543,7.357100487,0,NA,NA,NA,NA,779.8367373,0.002559084,1764.837933,0.00226336,-0.029361542,-0.038132988
1354.193232,0.000292972,91251,1457.946777,5.646979332,792.8210449,2.113236427,1621.337524,7.369047165,0,NA,NA,NA,NA,779.8384361,0.0025482,1764.837023,0.002256483,-0.036141712,-0.035361346
1354.194621,0.000292962,91252,1454.812134,5.646561146,794.2577515,2.115561485,1614.609497,7.368501186,0,NA,NA,NA,NA,779.8468152,0.00255471,1764.835983,0.002260166,-0.025050202,-0.036688425
1354.19601,0.000292951,91253,1457.098877,5.64608717,791.015686,2.114191055,1617.376343,7.367882729,0,NA,NA,NA,NA,779.8389909,0.002547786,1764.834017,0.002261148,-0.03391945,-0.039525941
